snapshot_cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime
290,2026-03-26T07:02:16.848347+00:00,ETHUSDT,long,12500.0,2121.92,2121.92,0.0,0.0,0,,bear
290,2026-03-26T07:02:16.848357+00:00,AVAXUSDT,short,20000.0,9.43,9.43,-0.0,0.0,0,,bear
290,2026-03-26T07:02:16.848367+00:00,XRPUSDT,short,10500.0,1.3863,1.3863,-0.0,0.0,0,,bear
290,2026-03-26T07:02:16.848377+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
290,2026-03-26T07:02:16.848387+00:00,BTCUSDT,short,20000.0,70092.58,70092.58,-0.0,0.0,0,,bear
290,2026-03-26T07:02:16.848398+00:00,LINKUSDT,short,12500.0,9.1,9.1,-0.0,0.0,0,,bear
290,2026-03-26T07:02:16.848412+00:00,DOTUSDT,short,12500.0,1.325,1.325,-0.0,0.0,0,,bear
290,2026-03-26T07:02:16.848425+00:00,ETHUSDT,long,12500.0,2121.92,2121.92,0.0,0.0,0,,bear
290,2026-03-26T07:02:16.848435+00:00,BNBUSDT,short,12500.0,635.23,635.23,-0.0,0.0,0,,bear
290,2026-03-26T07:02:16.848445+00:00,XRPUSDT,short,10500.0,1.3863,1.3863,-0.0,0.0,0,,bear
290,2026-03-26T07:02:16.848455+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
300,2026-03-26T07:02:40.138478+00:00,ADAUSDT,short,12500.0,0.2618,0.2618,-0.0,0.0,0,,bear
300,2026-03-26T07:02:40.138503+00:00,BTCUSDT,short,20000.0,70092.58,70092.58,-0.0,0.0,0,,bear
300,2026-03-26T07:02:40.138516+00:00,SOLUSDT,long,12500.0,89.04,89.04,0.0,0.0,0,,bear
300,2026-03-26T07:02:40.138526+00:00,AVAXUSDT,short,20000.0,9.43,9.43,-0.0,0.0,0,,bear
300,2026-03-26T07:02:40.138537+00:00,ETHUSDT,long,12500.0,2121.92,2121.92,0.0,0.0,0,,bear
300,2026-03-26T07:02:40.138547+00:00,BNBUSDT,short,12500.0,635.23,635.23,-0.0,0.0,0,,bear
300,2026-03-26T07:02:40.138556+00:00,XRPUSDT,short,10500.0,1.3863,1.3863,-0.0,0.0,0,,bear
300,2026-03-26T07:02:40.138566+00:00,DOTUSDT,short,12500.0,1.325,1.325,-0.0,0.0,0,,bear
300,2026-03-26T07:02:40.138575+00:00,SOLUSDT,long,12500.0,89.04,89.04,0.0,0.0,0,,bear
300,2026-03-26T07:02:40.138584+00:00,BTCUSDT,short,20000.0,70092.58,70092.58,-0.0,0.0,0,,bear
300,2026-03-26T07:02:40.138595+00:00,LINKUSDT,short,12500.0,9.1,9.1,-0.0,0.0,0,,bear
300,2026-03-26T07:02:40.138605+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
300,2026-03-26T07:02:40.138615+00:00,AVAXUSDT,short,20000.0,9.43,9.43,-0.0,0.0,0,,bear
300,2026-03-26T07:02:40.138625+00:00,ADAUSDT,short,12500.0,0.2618,0.2618,-0.0,0.0,0,,bear
300,2026-03-26T07:02:40.138634+00:00,ETHUSDT,long,12500.0,2121.92,2121.92,0.0,0.0,0,,bear
310,2026-03-26T07:03:13.601368+00:00,SOLUSDT,long,12500.0,89.04,89.04,0.0,0.0,0,,bear
310,2026-03-26T07:03:13.601421+00:00,XRPUSDT,short,10500.0,1.3863,1.3863,-0.0,0.0,0,,bear
310,2026-03-26T07:03:13.601436+00:00,DOTUSDT,short,12500.0,1.325,1.325,-0.0,0.0,0,,bear
310,2026-03-26T07:03:13.601448+00:00,ETHUSDT,long,12500.0,2121.92,2121.92,0.0,0.0,0,,bear
310,2026-03-26T07:03:13.601461+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
310,2026-03-26T07:03:13.601473+00:00,BTCUSDT,short,20000.0,70092.58,70092.58,-0.0,0.0,0,,bear
310,2026-03-26T07:03:13.601485+00:00,BNBUSDT,short,12500.0,635.23,635.23,-0.0,0.0,0,,bear
310,2026-03-26T07:03:13.601496+00:00,AVAXUSDT,short,20000.0,9.43,9.43,-0.0,0.0,0,,bear
310,2026-03-26T07:03:13.601507+00:00,LINKUSDT,short,12500.0,9.1,9.1,-0.0,0.0,0,,bear
310,2026-03-26T07:03:13.601518+00:00,ADAUSDT,short,12500.0,0.2618,0.2618,-0.0,0.0,0,,bear
310,2026-03-26T07:03:13.601529+00:00,DOTUSDT,short,12500.0,1.325,1.325,-0.0,0.0,0,,bear
310,2026-03-26T07:03:13.601540+00:00,BTCUSDT,short,20000.0,70092.58,70092.58,-0.0,0.0,0,,bear
310,2026-03-26T07:03:13.601550+00:00,XRPUSDT,short,10500.0,1.3863,1.3863,-0.0,0.0,0,,bear
310,2026-03-26T07:03:13.601561+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
310,2026-03-26T07:03:13.601572+00:00,ETHUSDT,long,12500.0,2121.92,2121.92,0.0,0.0,0,,bear
310,2026-03-26T07:03:13.601583+00:00,SOLUSDT,long,12500.0,89.04,89.04,0.0,0.0,0,,bear
310,2026-03-26T07:03:13.601594+00:00,BNBUSDT,short,12500.0,635.23,635.23,-0.0,0.0,0,,bear
310,2026-03-26T07:03:13.601604+00:00,LINKUSDT,short,12500.0,9.1,9.1,-0.0,0.0,0,,bear
310,2026-03-26T07:03:13.601614+00:00,XRPUSDT,short,10500.0,1.3863,1.3863,-0.0,0.0,0,,bear
320,2026-03-26T07:03:43.475076+00:00,AVAXUSDT,short,20000.0,9.43,9.43,-0.0,0.0,0,,bear
320,2026-03-26T07:03:43.475115+00:00,BTCUSDT,short,20000.0,70092.58,70092.58,-0.0,0.0,0,,bear
320,2026-03-26T07:03:43.475129+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
320,2026-03-26T07:03:43.475144+00:00,ADAUSDT,short,12500.0,0.2618,0.2618,-0.0,0.0,0,,bear
320,2026-03-26T07:03:43.475155+00:00,DOTUSDT,short,12500.0,1.325,1.325,-0.0,0.0,0,,bear
320,2026-03-26T07:03:43.475166+00:00,SOLUSDT,long,12500.0,89.04,89.04,0.0,0.0,0,,bear
320,2026-03-26T07:03:43.475177+00:00,BNBUSDT,short,12500.0,635.23,635.23,-0.0,0.0,0,,bear
320,2026-03-26T07:03:43.475188+00:00,LINKUSDT,short,12500.0,9.1,9.1,-0.0,0.0,0,,bear
320,2026-03-26T07:03:43.475198+00:00,ETHUSDT,long,12500.0,2121.92,2121.92,0.0,0.0,0,,bear
320,2026-03-26T07:03:43.475209+00:00,AVAXUSDT,short,20000.0,9.43,9.43,-0.0,0.0,0,,bear
320,2026-03-26T07:03:43.475219+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
320,2026-03-26T07:03:43.475230+00:00,XRPUSDT,short,10500.0,1.3863,1.3863,-0.0,0.0,0,,bear
320,2026-03-26T07:03:43.475240+00:00,SOLUSDT,long,12500.0,89.04,89.04,0.0,0.0,0,,bear
320,2026-03-26T07:03:43.475250+00:00,BNBUSDT,short,12500.0,635.23,635.23,-0.0,0.0,0,,bear
320,2026-03-26T07:03:43.475261+00:00,LINKUSDT,short,12500.0,9.1,9.1,-0.0,0.0,0,,bear
320,2026-03-26T07:03:43.475271+00:00,BTCUSDT,short,20000.0,70092.58,70092.58,-0.0,0.0,0,,bear
320,2026-03-26T07:03:43.475287+00:00,ADAUSDT,short,12500.0,0.2618,0.2618,-0.0,0.0,0,,bear
320,2026-03-26T07:03:43.475298+00:00,DOTUSDT,short,12500.0,1.325,1.325,-0.0,0.0,0,,bear
320,2026-03-26T07:03:43.475308+00:00,ETHUSDT,long,12500.0,2121.92,2121.92,0.0,0.0,0,,bear
330,2026-03-26T07:04:09.286799+00:00,LINKUSDT,short,12500.0,9.1,9.1,-0.0,0.0,0,,bear
330,2026-03-26T07:04:09.286874+00:00,AVAXUSDT,short,20000.0,9.43,9.43,-0.0,0.0,0,,bear
330,2026-03-26T07:04:09.287078+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
330,2026-03-26T07:04:09.287100+00:00,BNBUSDT,short,12500.0,635.23,635.23,-0.0,0.0,0,,bear
330,2026-03-26T07:04:09.287113+00:00,XRPUSDT,short,10500.0,1.3863,1.3863,-0.0,0.0,0,,bear
330,2026-03-26T07:04:09.287201+00:00,ETHUSDT,long,12500.0,2121.92,2121.92,0.0,0.0,0,,bear
330,2026-03-26T07:04:09.287219+00:00,BTCUSDT,short,20000.0,70092.58,70092.58,-0.0,0.0,0,,bear
330,2026-03-26T07:04:09.287233+00:00,ADAUSDT,short,12500.0,0.2618,0.2618,-0.0,0.0,0,,bear
330,2026-03-26T07:04:09.287246+00:00,SOLUSDT,long,12500.0,89.04,89.04,0.0,0.0,0,,bear
330,2026-03-26T07:04:09.287258+00:00,DOTUSDT,short,12500.0,1.325,1.325,-0.0,0.0,0,,bear
330,2026-03-26T07:04:09.287423+00:00,ETHUSDT,long,12500.0,2121.92,2121.92,0.0,0.0,0,,bear
330,2026-03-26T07:04:09.287440+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
330,2026-03-26T07:04:09.287455+00:00,BTCUSDT,short,20000.0,70092.58,70092.58,-0.0,0.0,0,,bear
330,2026-03-26T07:04:09.287468+00:00,BNBUSDT,short,12500.0,635.23,635.23,-0.0,0.0,0,,bear
330,2026-03-26T07:04:09.287481+00:00,XRPUSDT,short,10500.0,1.3863,1.3863,-0.0,0.0,0,,bear
330,2026-03-26T07:04:09.287496+00:00,ADAUSDT,short,12500.0,0.2618,0.2618,-0.0,0.0,0,,bear
330,2026-03-26T07:04:09.287513+00:00,LINKUSDT,short,12500.0,9.1,9.1,-0.0,0.0,0,,bear
340,2026-03-26T07:04:43.194675+00:00,AVAXUSDT,short,20000.0,9.43,9.43,-0.0,0.0,0,,bear
340,2026-03-26T07:04:43.194691+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
340,2026-03-26T07:04:43.194699+00:00,SOLUSDT,long,12500.0,89.04,89.04,0.0,0.0,0,,bear
340,2026-03-26T07:04:43.194706+00:00,DOTUSDT,short,12500.0,1.325,1.325,-0.0,0.0,0,,bear
340,2026-03-26T07:04:43.194712+00:00,BNBUSDT,short,12500.0,635.23,635.23,-0.0,0.0,0,,bear
340,2026-03-26T07:04:43.194719+00:00,XRPUSDT,short,10500.0,1.3863,1.3863,-0.0,0.0,0,,bear
340,2026-03-26T07:04:43.194725+00:00,ETHUSDT,long,12500.0,2121.92,2121.92,0.0,0.0,0,,bear
340,2026-03-26T07:04:43.194731+00:00,ADAUSDT,short,12500.0,0.2618,0.2618,-0.0,0.0,0,,bear
340,2026-03-26T07:04:43.194738+00:00,SOLUSDT,long,12500.0,89.04,89.04,0.0,0.0,0,,bear
340,2026-03-26T07:04:43.194744+00:00,AVAXUSDT,short,20000.0,9.43,9.43,-0.0,0.0,0,,bear
340,2026-03-26T07:04:43.194750+00:00,BTCUSDT,short,20000.0,70092.58,70167.6,-21.406,0.0,0,,bear
340,2026-03-26T07:04:43.194757+00:00,LINKUSDT,short,12500.0,9.1,9.12,-27.4725,0.0,0,,bear
340,2026-03-26T07:04:43.194764+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
340,2026-03-26T07:04:43.194770+00:00,BNBUSDT,short,12500.0,635.23,635.68,-8.8551,0.0,0,,bear
340,2026-03-26T07:04:43.194777+00:00,XRPUSDT,short,10500.0,1.3863,1.3866,-2.2722,0.0,0,,bear
340,2026-03-26T07:04:43.194783+00:00,DOTUSDT,short,12500.0,1.325,1.328,-28.3019,0.0,0,,bear
350,2026-03-26T07:05:13.073038+00:00,ADAUSDT,short,12500.0,0.2624,0.2624,-0.0,0.0,0,,bear
350,2026-03-26T07:05:13.073080+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
350,2026-03-26T07:05:13.073095+00:00,ETHUSDT,long,12500.0,2124.19,2124.19,0.0,0.0,0,,bear
350,2026-03-26T07:05:13.073108+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
350,2026-03-26T07:05:13.073120+00:00,BTCUSDT,short,10500.0,70167.6,70167.6,-0.0,0.0,0,,bear
350,2026-03-26T07:05:13.073132+00:00,BNBUSDT,short,12500.0,635.68,635.68,-0.0,0.0,0,,bear
350,2026-03-26T07:05:13.073144+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
350,2026-03-26T07:05:13.073156+00:00,XRPUSDT,short,10500.0,1.3866,1.3866,-0.0,0.0,0,,bear
350,2026-03-26T07:05:13.073168+00:00,LINKUSDT,short,12500.0,9.12,9.12,-0.0,0.0,0,,bear
350,2026-03-26T07:05:13.073179+00:00,DOTUSDT,short,12500.0,1.328,1.328,-0.0,0.0,0,,bear
350,2026-03-26T07:05:13.073191+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
350,2026-03-26T07:05:13.073202+00:00,ADAUSDT,short,12500.0,0.2624,0.2624,-0.0,0.0,0,,bear
350,2026-03-26T07:05:13.073214+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
350,2026-03-26T07:05:13.073225+00:00,BNBUSDT,short,12500.0,635.68,635.68,-0.0,0.0,0,,bear
350,2026-03-26T07:05:13.073236+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
350,2026-03-26T07:05:13.073248+00:00,ETHUSDT,long,12500.0,2124.19,2124.19,0.0,0.0,0,,bear
350,2026-03-26T07:05:13.073264+00:00,BTCUSDT,short,10500.0,70167.6,70167.6,-0.0,0.0,0,,bear
350,2026-03-26T07:05:13.073276+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
350,2026-03-26T07:05:13.073288+00:00,DOTUSDT,short,12500.0,1.328,1.328,-0.0,0.0,0,,bear
360,2026-03-26T07:05:36.910025+00:00,XRPUSDT,short,10500.0,1.3866,1.3866,-0.0,0.0,0,,bear
360,2026-03-26T07:05:36.910059+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
360,2026-03-26T07:05:36.910071+00:00,LINKUSDT,short,12500.0,9.12,9.12,-0.0,0.0,0,,bear
360,2026-03-26T07:05:36.910082+00:00,ADAUSDT,short,12500.0,0.2624,0.2624,-0.0,0.0,0,,bear
360,2026-03-26T07:05:36.910093+00:00,DOTUSDT,short,12500.0,1.328,1.328,-0.0,0.0,0,,bear
360,2026-03-26T07:05:36.910103+00:00,ADAUSDT,short,12500.0,0.2624,0.2624,-0.0,0.0,0,,bear
360,2026-03-26T07:05:36.910113+00:00,ETHUSDT,long,12500.0,2124.19,2124.19,0.0,0.0,0,,bear
360,2026-03-26T07:05:36.910123+00:00,XRPUSDT,short,10500.0,1.3866,1.3866,-0.0,0.0,0,,bear
360,2026-03-26T07:05:36.910132+00:00,BTCUSDT,short,10500.0,70167.6,70167.6,-0.0,0.0,0,,bear
360,2026-03-26T07:05:36.910143+00:00,BNBUSDT,short,12500.0,635.68,635.68,-0.0,0.0,0,,bear
360,2026-03-26T07:05:36.910153+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
360,2026-03-26T07:05:36.910163+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
360,2026-03-26T07:05:36.910173+00:00,LINKUSDT,short,12500.0,9.12,9.12,-0.0,0.0,0,,bear
360,2026-03-26T07:05:36.910182+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
360,2026-03-26T07:05:36.910192+00:00,XRPUSDT,short,10500.0,1.3866,1.3866,-0.0,0.0,0,,bear
360,2026-03-26T07:05:36.910201+00:00,ETHUSDT,long,12500.0,2124.19,2124.19,0.0,0.0,0,,bear
360,2026-03-26T07:05:36.910211+00:00,ADAUSDT,short,12500.0,0.2624,0.2624,-0.0,0.0,0,,bear
370,2026-03-26T07:06:02.734170+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
370,2026-03-26T07:06:02.734224+00:00,DOTUSDT,short,12500.0,1.328,1.328,-0.0,0.0,0,,bear
370,2026-03-26T07:06:02.734238+00:00,BTCUSDT,short,10500.0,70167.6,70167.6,-0.0,0.0,0,,bear
370,2026-03-26T07:06:02.734252+00:00,BNBUSDT,short,12500.0,635.68,635.68,-0.0,0.0,0,,bear
370,2026-03-26T07:06:02.734263+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
370,2026-03-26T07:06:02.734275+00:00,LINKUSDT,short,12500.0,9.12,9.12,-0.0,0.0,0,,bear
370,2026-03-26T07:06:02.734286+00:00,ETHUSDT,long,12500.0,2124.19,2124.19,0.0,0.0,0,,bear
370,2026-03-26T07:06:02.734296+00:00,XRPUSDT,short,10500.0,1.3866,1.3866,-0.0,0.0,0,,bear
370,2026-03-26T07:06:02.734307+00:00,ADAUSDT,short,12500.0,0.2624,0.2624,-0.0,0.0,0,,bear
370,2026-03-26T07:06:02.734318+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
370,2026-03-26T07:06:02.734329+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
370,2026-03-26T07:06:02.734339+00:00,BNBUSDT,short,12500.0,635.68,635.68,-0.0,0.0,0,,bear
370,2026-03-26T07:06:02.734349+00:00,DOTUSDT,short,12500.0,1.328,1.328,-0.0,0.0,0,,bear
370,2026-03-26T07:06:02.734360+00:00,ADAUSDT,short,12500.0,0.2624,0.2624,-0.0,0.0,0,,bear
370,2026-03-26T07:06:02.734370+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
370,2026-03-26T07:06:02.734380+00:00,BTCUSDT,short,10500.0,70167.6,70167.6,-0.0,0.0,0,,bear
370,2026-03-26T07:06:02.734390+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
370,2026-03-26T07:06:02.734400+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
380,2026-03-26T07:06:32.618656+00:00,ETHUSDT,long,12500.0,2124.19,2124.19,0.0,0.0,0,,bear
380,2026-03-26T07:06:32.618691+00:00,XRPUSDT,short,10500.0,1.3866,1.3866,-0.0,0.0,0,,bear
380,2026-03-26T07:06:32.618704+00:00,LINKUSDT,short,12500.0,9.12,9.12,-0.0,0.0,0,,bear
380,2026-03-26T07:06:32.618716+00:00,ADAUSDT,short,12500.0,0.2624,0.2624,-0.0,0.0,0,,bear
380,2026-03-26T07:06:32.618730+00:00,DOTUSDT,short,12500.0,1.328,1.328,-0.0,0.0,0,,bear
380,2026-03-26T07:06:32.618740+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
380,2026-03-26T07:06:32.618750+00:00,BNBUSDT,short,12500.0,635.68,635.68,-0.0,0.0,0,,bear
380,2026-03-26T07:06:32.618760+00:00,BTCUSDT,short,10500.0,70167.6,70167.6,-0.0,0.0,0,,bear
380,2026-03-26T07:06:32.618774+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
380,2026-03-26T07:06:32.618784+00:00,DOTUSDT,short,12500.0,1.328,1.328,-0.0,0.0,0,,bear
380,2026-03-26T07:06:32.618793+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
380,2026-03-26T07:06:32.618803+00:00,XRPUSDT,short,10500.0,1.3866,1.3866,-0.0,0.0,0,,bear
380,2026-03-26T07:06:32.618813+00:00,ADAUSDT,short,12500.0,0.2624,0.2624,-0.0,0.0,0,,bear
380,2026-03-26T07:06:32.618823+00:00,LINKUSDT,short,12500.0,9.12,9.12,-0.0,0.0,0,,bear
380,2026-03-26T07:06:32.618832+00:00,ETHUSDT,long,12500.0,2124.19,2124.19,0.0,0.0,0,,bear
380,2026-03-26T07:06:32.618845+00:00,ADAUSDT,short,12500.0,0.2624,0.2624,-0.0,0.0,0,,bear
380,2026-03-26T07:06:32.618855+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
380,2026-03-26T07:06:32.618864+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
380,2026-03-26T07:06:32.618873+00:00,BNBUSDT,short,12500.0,635.68,635.68,-0.0,0.0,0,,bear
390,2026-03-26T07:06:57.482905+00:00,BTCUSDT,short,10500.0,70167.6,70167.6,-0.0,0.0,0,,bear
390,2026-03-26T07:06:57.482928+00:00,XRPUSDT,short,10500.0,1.3866,1.3866,-0.0,0.0,0,,bear
390,2026-03-26T07:06:57.482937+00:00,DOTUSDT,short,12500.0,1.328,1.328,-0.0,0.0,0,,bear
390,2026-03-26T07:06:57.482945+00:00,LINKUSDT,short,12500.0,9.12,9.12,-0.0,0.0,0,,bear
390,2026-03-26T07:06:57.482953+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
390,2026-03-26T07:06:57.482961+00:00,ETHUSDT,long,12500.0,2124.19,2124.19,0.0,0.0,0,,bear
390,2026-03-26T07:06:57.482968+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
390,2026-03-26T07:06:57.482975+00:00,BNBUSDT,short,12500.0,635.68,635.68,-0.0,0.0,0,,bear
390,2026-03-26T07:06:57.482982+00:00,ADAUSDT,short,12500.0,0.2624,0.2624,-0.0,0.0,0,,bear
390,2026-03-26T07:06:57.482990+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
390,2026-03-26T07:06:57.482997+00:00,BTCUSDT,short,10500.0,70167.6,70167.6,-0.0,0.0,0,,bear
390,2026-03-26T07:06:57.483004+00:00,XRPUSDT,short,10500.0,1.3866,1.3866,-0.0,0.0,0,,bear
390,2026-03-26T07:06:57.483011+00:00,LINKUSDT,short,12500.0,9.12,9.12,-0.0,0.0,0,,bear
390,2026-03-26T07:06:57.483018+00:00,DOTUSDT,short,12500.0,1.328,1.328,-0.0,0.0,0,,bear
390,2026-03-26T07:06:57.483025+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
390,2026-03-26T07:06:57.483032+00:00,BNBUSDT,short,12500.0,635.68,635.68,-0.0,0.0,0,,bear
390,2026-03-26T07:06:57.483039+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
400,2026-03-26T07:07:23.862885+00:00,BTCUSDT,short,10500.0,70167.6,70167.6,-0.0,0.0,0,,bear
400,2026-03-26T07:07:23.862922+00:00,XRPUSDT,short,10500.0,1.3866,1.3866,-0.0,0.0,0,,bear
400,2026-03-26T07:07:23.862937+00:00,ETHUSDT,long,12500.0,2124.19,2124.19,0.0,0.0,0,,bear
400,2026-03-26T07:07:23.862951+00:00,ADAUSDT,short,12500.0,0.2624,0.2624,-0.0,0.0,0,,bear
400,2026-03-26T07:07:23.862963+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
400,2026-03-26T07:07:23.862975+00:00,LINKUSDT,short,12500.0,9.12,9.12,-0.0,0.0,0,,bear
400,2026-03-26T07:07:23.862986+00:00,DOTUSDT,short,12500.0,1.328,1.328,-0.0,0.0,0,,bear
400,2026-03-26T07:07:23.862998+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
400,2026-03-26T07:07:23.863010+00:00,BTCUSDT,short,10500.0,70167.6,70167.6,-0.0,0.0,0,,bear
400,2026-03-26T07:07:23.863022+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
400,2026-03-26T07:07:23.863034+00:00,BNBUSDT,short,12500.0,635.68,635.68,-0.0,0.0,0,,bear
400,2026-03-26T07:07:23.863046+00:00,XRPUSDT,short,10500.0,1.3866,1.3866,-0.0,0.0,0,,bear
400,2026-03-26T07:07:23.863057+00:00,BTCUSDT,short,10500.0,70167.6,70167.6,-0.0,0.0,0,,bear
400,2026-03-26T07:07:23.863068+00:00,LINKUSDT,short,12500.0,9.12,9.12,-0.0,0.0,0,,bear
400,2026-03-26T07:07:23.863079+00:00,ETHUSDT,long,12500.0,2124.19,2124.19,0.0,0.0,0,,bear
400,2026-03-26T07:07:23.863091+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
410,2026-03-26T07:07:49.165033+00:00,DOTUSDT,short,12500.0,1.328,1.328,-0.0,0.0,0,,bear
410,2026-03-26T07:07:49.165066+00:00,ADAUSDT,short,12500.0,0.2624,0.2624,-0.0,0.0,0,,bear
410,2026-03-26T07:07:49.165080+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
410,2026-03-26T07:07:49.165091+00:00,BNBUSDT,short,12500.0,635.68,635.68,-0.0,0.0,0,,bear
410,2026-03-26T07:07:49.165102+00:00,BTCUSDT,short,10500.0,70167.6,70167.6,-0.0,0.0,0,,bear
410,2026-03-26T07:07:49.165112+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
410,2026-03-26T07:07:49.165122+00:00,XRPUSDT,short,10500.0,1.3866,1.3866,-0.0,0.0,0,,bear
410,2026-03-26T07:07:49.165132+00:00,LINKUSDT,short,12500.0,9.12,9.12,-0.0,0.0,0,,bear
410,2026-03-26T07:07:49.165142+00:00,ADAUSDT,short,12500.0,0.2624,0.2624,-0.0,0.0,0,,bear
410,2026-03-26T07:07:49.165151+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
410,2026-03-26T07:07:49.165161+00:00,ETHUSDT,long,12500.0,2124.19,2124.19,0.0,0.0,0,,bear
410,2026-03-26T07:07:49.165171+00:00,BNBUSDT,short,12500.0,635.68,635.68,-0.0,0.0,0,,bear
410,2026-03-26T07:07:49.165180+00:00,DOTUSDT,short,12500.0,1.328,1.328,-0.0,0.0,0,,bear
410,2026-03-26T07:07:49.165190+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
410,2026-03-26T07:07:49.165200+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
410,2026-03-26T07:07:49.165209+00:00,XRPUSDT,short,10500.0,1.3866,1.3866,-0.0,0.0,0,,bear
420,2026-03-26T07:08:13.940958+00:00,BTCUSDT,short,10500.0,70167.6,70167.6,-0.0,0.0,0,,bear
420,2026-03-26T07:08:13.940999+00:00,ETHUSDT,long,12500.0,2124.19,2124.19,0.0,0.0,0,,bear
420,2026-03-26T07:08:13.941012+00:00,DOTUSDT,short,12500.0,1.328,1.328,-0.0,0.0,0,,bear
420,2026-03-26T07:08:13.941023+00:00,LINKUSDT,short,12500.0,9.12,9.12,-0.0,0.0,0,,bear
420,2026-03-26T07:08:13.941037+00:00,ADAUSDT,short,12500.0,0.2624,0.2624,-0.0,0.0,0,,bear
420,2026-03-26T07:08:13.941048+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
420,2026-03-26T07:08:13.941058+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
420,2026-03-26T07:08:13.941068+00:00,BNBUSDT,short,12500.0,635.68,635.68,-0.0,0.0,0,,bear
420,2026-03-26T07:08:13.941087+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
