timestamp,open,high,low,close,volume
1658707200,1597.7,1609.55,1435.58,1440.79,1418390.9809
1658793600,1440.79,1454.11,1356.17,1449.12,1199643.7408
1658880000,1449.12,1644.44,1420.83,1635.74,1513426.0413
1658966400,1635.74,1784.79,1593.27,1724.52,1578145.07555
1659052800,1724.52,1765.99,1655.02,1721.68,1205266.5703
1659139200,1721.68,1744.85,1673.01,1697.0,735132.5286
1659225600,1697.0,1754.69,1666.0,1678.12,696326.8079
1659312000,1678.12,1704.68,1606.12,1630.28,801566.5648
1659398400,1630.28,1678.0,1559.28,1630.91,1081964.5104
1659484800,1630.91,1685.03,1589.71,1618.16,777724.7413
1659571200,1618.16,1662.79,1580.39,1607.96,735552.181
1659657600,1607.97,1742.07,1605.64,1736.81,1005846.4712
1659744000,1736.81,1749.93,1685.26,1690.6,523314.6444
1659830400,1690.6,1729.79,1668.0,1700.19,439904.764
1659916800,1700.2,1818.0,1693.87,1777.05,781620.5443
1660003200,1777.05,1790.83,1667.93,1702.76,818171.1019
1660089600,1702.76,1885.0,1656.78,1853.57,1317767.5127
1660176000,1853.58,1942.0,1850.32,1880.19,1105261.9009
1660262400,1880.19,1964.71,1853.06,1958.28,717628.1015
1660348800,1958.28,2020.0,1946.5,1983.55,695876.0293
1660435200,1983.55,2030.0,1906.0,1935.31,569583.4852
1660521600,1935.32,2012.47,1872.31,1899.06,949162.3305
1660608000,1899.05,1915.0,1853.0,1876.67,622729.1499
1660694400,1876.67,1959.43,1818.74,1834.25,951824.8975
1660780800,1834.24,1882.37,1821.25,1846.39,606254.024
1660867200,1846.39,1848.0,1602.37,1609.01,1419826.9515
1660953600,1609.0,1657.08,1523.67,1576.04,914615.9226
1661040000,1576.03,1646.52,1562.34,1618.13,780662.6062
1661126400,1618.13,1629.72,1529.92,1624.66,941192.8954
1661212800,1624.65,1676.07,1563.76,1665.41,940246.932
1661299200,1665.4,1694.13,1604.92,1656.56,744667.6078
1661385600,1656.56,1722.0,1653.68,1695.11,603090.713
1661472000,1695.11,1706.45,1486.85,1508.18,1149912.8292
1661558400,1508.18,1518.42,1447.52,1491.06,756136.6768
1661644800,1491.06,1511.0,1424.0,1426.76,544846.4486
1661731200,1426.76,1559.99,1422.08,1551.8,826252.0831
1661817600,1551.79,1606.13,1473.61,1524.59,1003075.0172
1661904000,1524.59,1619.78,1524.59,1554.1,949227.6775
1661990400,1554.11,1599.0,1512.77,1586.16,728710.482
1662076800,1586.17,1650.0,1546.41,1575.35,919009.6598
1662163200,1575.35,1582.71,1534.28,1557.46,321397.2189
1662249600,1557.45,1583.66,1540.66,1579.28,296591.1166
1662336000,1579.29,1631.99,1556.56,1617.8,503492.937
1662422400,1617.8,1687.4,1555.0,1559.01,1010722.8578
1662508800,1559.01,1657.5,1490.66,1630.0,850991.4243
1662595200,1630.0,1663.56,1595.06,1635.37,645124.0085
1662681600,1635.37,1746.13,1630.51,1718.23,837458.2126
1662768000,1718.24,1789.0,1706.03,1774.12,411046.2466
1662854400,1774.12,1789.0,1720.1,1766.11,409287.7263
1662940800,1766.12,1783.0,1693.0,1716.37,630774.6032
1663027200,1716.37,1760.51,1560.54,1574.4,1134549.7256
1663113600,1574.4,1647.01,1552.38,1638.39,764562.5393
1663200000,1638.4,1655.2,1458.0,1472.75,1335499.8047
1663286400,1472.76,1483.35,1405.52,1433.9,693597.2425
1663372800,1433.9,1476.13,1409.12,1468.83,421391.3743
1663459200,1468.82,1469.63,1325.55,1334.51,804113.468
1663545600,1334.51,1393.35,1280.0,1375.98,974855.198
1663632000,1375.98,1384.78,1312.71,1322.93,658027.1465
1663718400,1322.94,1408.9,1220.0,1245.78,1192266.7379
1663804800,1245.79,1350.08,1237.32,1326.46,904282.2725
1663891200,1326.47,1360.0,1262.15,1327.25,974052.3644
1663977600,1327.24,1349.33,1306.52,1317.13,517557.3497
1664064000,1317.13,1337.0,1269.27,1294.63,515533.8409
1664150400,1294.62,1340.42,1277.85,1336.17,799166.4333
1664236800,1336.17,1400.0,1303.75,1328.02,860584.8944
1664323200,1328.01,1355.7,1253.2,1337.2,919314.9131
1664409600,1337.2,1352.02,1288.52,1335.7,770591.6895
1664496000,1335.69,1373.19,1313.35,1328.72,740753.611
1664582400,1328.71,1333.69,1302.68,1311.79,252081.9056
1664668800,1311.79,1317.93,1270.0,1276.72,371740.0407
1664755200,1276.72,1329.9,1263.04,1323.09,483775.2435
1664841600,1323.1,1369.55,1318.66,1361.49,476207.6702
1664928000,1361.5,1364.77,1316.29,1352.2,483508.7782
1665014400,1352.2,1383.99,1345.01,1352.06,573975.324
1665100800,1352.07,1361.75,1317.26,1331.1,491999.8776
1665187200,1331.1,1337.35,1303.51,1315.48,203391.6612
1665273600,1315.48,1329.0,1307.26,1323.13,186201.9185
1665360000,1323.13,1338.0,1288.0,1290.03,393663.0114
1665446400,1290.03,1298.0,1267.01,1280.11,429430.3941
1665532800,1280.11,1306.87,1275.25,1294.44,369712.5759
1665619200,1294.44,1301.58,1190.0,1287.08,945618.3163
1665705600,1287.08,1343.12,1283.39,1296.27,669742.8093
1665792000,1296.26,1301.69,1263.64,1274.92,287100.9529
1665878400,1274.93,1315.35,1274.67,1305.95,293321.3632
1665964800,1305.96,1338.57,1295.64,1331.4,459848.4941
1666051200,1331.39,1341.73,1286.72,1310.71,572728.9189
1666137600,1310.71,1313.5,1280.31,1285.09,368637.5105
1666224000,1285.09,1310.87,1270.36,1282.57,428531.6103
1666310400,1282.57,1306.97,1252.65,1299.75,468076.7986
1666396800,1299.76,1320.2,1294.32,1313.61,221776.7007
1666483200,1313.62,1371.55,1299.44,1364.2,432269.46
1666569600,1364.19,1370.6,1324.17,1343.61,611830.797
1666656000,1343.61,1525.16,1334.94,1459.74,1127932.9012
1666742400,1459.74,1594.99,1457.44,1566.1,1236044.7023
1666828800,1566.11,1578.58,1503.2,1514.05,869454.4851
1666915200,1514.04,1574.9,1479.82,1554.41,858954.4425
1667001600,1554.4,1663.06,1547.66,1619.55,914161.0846
1667088000,1619.55,1640.06,1576.56,1590.44,476036.4243
1667174400,1590.45,1635.8,1545.43,1572.69,810334.2414
1667260800,1572.69,1612.92,1563.69,1578.48,527539.2965
1667347200,1578.47,1621.68,1502.32,1518.34,981395.3648
1667433600,1518.33,1559.01,1515.17,1531.01,560202.8813
1667520000,1531.01,1680.0,1528.4,1644.78,935531.4781
1667606400,1644.78,1666.97,1621.42,1626.98,351385.5362
1667692800,1626.98,1639.02,1564.39,1568.29,414863.9525
1667779200,1568.25,1608.04,1545.03,1568.1,642409.4494
1667865600,1568.09,1579.98,1233.0,1334.77,2339916.5089
1667952000,1334.78,1337.16,1073.53,1102.73,2494797.9357
1668038400,1102.73,1350.0,1085.93,1299.28,1975955.6767
1668124800,1299.28,1310.0,1201.26,1289.28,1308087.1498
1668211200,1289.35,1292.16,1238.7,1257.25,547772.9172
1668297600,1257.25,1274.23,1200.66,1221.49,547410.5304
1668384000,1221.5,1291.2,1171.13,1243.28,934742.0059
1668470400,1243.29,1291.0,1234.01,1253.23,632825.568
1668556800,1253.22,1268.67,1187.06,1216.17,673339.7215
1668643200,1216.16,1228.22,1181.05,1200.43,530537.3488
1668729600,1200.42,1234.0,1199.18,1212.58,360218.5337
1668816000,1212.58,1235.0,1197.67,1217.67,209789.5888
1668902400,1217.67,1227.07,1132.65,1142.21,531108.7607
1668988800,1142.21,1146.99,1079.76,1107.34,922647.9454
1669075200,1107.34,1146.13,1075.0,1139.6,748884.5791
1669161600,1139.59,1190.0,1127.75,1184.52,636927.1594
1669248000,1184.52,1217.71,1180.6,1203.73,486080.6123
1669334400,1203.72,1207.77,1171.2,1199.3,391430.1658
1669420800,1199.29,1235.66,1196.2,1205.6,379840.8116
1669507200,1205.61,1223.33,1188.65,1193.88,286386.7986
1669593600,1193.88,1199.25,1151.02,1167.77,478795.6093
1669680000,1167.77,1228.37,1158.27,1216.49,512143.5861
1669766400,1216.49,1309.77,1212.5,1294.46,815679.2717
