timestamp,open,high,low,close,volume
1705190400,42847.99,43079.0,41720.0,41732.35,28228.40894
1705276800,41732.35,43400.43,41718.05,42511.1,40269.89303
1705363200,42511.1,43578.01,42050.0,43137.95,45045.74589
1705449600,43137.94,43198.0,42200.69,42776.1,33266.21388
1705536000,42776.09,42930.0,40683.28,41327.5,43907.51641
1705622400,41327.51,42196.86,40280.0,41659.03,48342.74559
1705708800,41659.03,41872.56,41456.3,41696.04,15923.99493
1705795200,41696.05,41881.39,41500.98,41580.33,11730.16301
1705881600,41580.32,41689.65,39431.58,39568.02,55426.19911
1705968000,39568.02,40176.74,38555.0,39897.6,57956.63351
1706054400,39897.59,40555.0,39484.19,40084.88,39293.82861
1706140800,40084.89,40300.24,39550.0,39961.09,31022.11853
1706227200,39961.09,42246.82,39822.52,41823.51,47384.96726
1706313600,41823.51,42200.0,41394.34,42120.63,16224.41667
1706400000,42120.63,42842.68,41620.81,42031.06,27294.99838
1706486400,42031.05,43333.0,41804.88,43302.7,31542.74207
1706572800,43302.71,43882.36,42683.99,42941.1,37619.24546
1706659200,42941.1,43745.11,42276.84,42580.0,39871.13688
1706745600,42580.0,43285.13,41884.28,43082.94,35231.04664
1706832000,43082.95,43488.0,42546.79,43200.0,29672.14418
1706918400,43199.99,43380.01,42880.0,43011.09,12033.40998
1707004800,43011.1,43119.04,42222.0,42582.88,17066.89404
1707091200,42582.88,43569.76,42258.1,42708.7,29467.75905
1707177600,42708.7,43399.98,42574.0,43098.95,24675.85433
1707264000,43098.96,44396.5,42788.0,44349.6,34392.59915
1707350400,44349.6,45614.3,44331.1,45288.65,45439.62231
1707436800,45288.66,48200.0,45242.12,47132.77,73503.481
1707523200,47132.78,48170.0,46800.0,47751.09,24802.35936
1707609600,47751.08,48592.66,47557.16,48299.99,29958.80837
1707696000,48300.0,50334.82,47710.01,49917.27,59009.96705
1707782400,49917.28,50368.61,48300.95,49699.59,55551.56706
1707868800,49699.6,52043.71,49225.01,51795.17,57046.37401
1707955200,51795.17,52816.62,51314.0,51880.0,53816.03055
1708041600,51880.01,52572.08,51566.0,52124.11,37772.25318
1708128000,52124.1,52162.82,50625.0,51642.64,25674.00622
1708214400,51642.64,52377.0,51163.28,52137.67,21992.10363
1708300800,52137.68,52488.77,51677.0,51774.73,29534.99432
1708387200,51774.74,52985.0,50760.37,52258.82,49614.47318
1708473600,52258.82,52366.8,50625.0,51849.39,43079.40049
1708560000,51849.38,52065.78,50940.78,51288.42,35309.44574
1708646400,51288.42,51548.54,50521.0,50744.15,30545.79544
1708732800,50744.15,51698.0,50585.0,51568.22,16560.4211
1708819200,51568.21,51958.55,51279.8,51728.85,18721.63159
1708905600,51728.85,54910.0,50901.44,54476.47,51256.72199
1708992000,54476.48,57588.15,54450.13,57037.34,67194.98562
1709078400,57037.35,64000.0,56691.85,62432.1,118763.46984
1709164800,62432.11,63676.35,60364.7,61130.98,78425.07603
1709251200,61130.99,63114.23,60777.0,62387.9,47737.93473
1709337600,62387.9,62433.19,61561.12,61987.28,25534.73659
1709424000,61987.28,63231.88,61320.0,63113.97,28994.90903
1709510400,63113.97,68499.0,62300.0,68245.71,84835.16005
1709596800,68245.71,69000.0,59005.0,63724.01,132696.7813
1709683200,63724.01,67641.1,62779.14,66074.04,78738.85491
1709769600,66074.04,67980.0,65551.0,66823.17,53059.8869
1709856000,66823.18,69990.0,66082.66,68124.19,74261.932842
1709942400,68124.2,68541.1,67861.1,68313.27,19872.89743
1710028800,68313.28,69887.61,68094.75,68955.88,38404.66835
1710115200,68955.88,72800.0,67024.96,72078.1,75292.825726
1710201600,72078.1,73000.0,68620.82,71452.01,68783.546691
1710288000,71452.0,73650.25,71333.31,73072.41,52659.711647
1710374400,73072.4,73777.0,68555.0,71388.94,71757.628746
1710460800,71388.94,72419.71,65600.0,69499.85,103334.03546
1710547200,69499.84,70043.0,64780.0,65300.63,55926.95336
1710633600,65300.64,68904.4,64533.0,68393.48,49742.21589
1710720000,68393.47,68956.0,66565.2,67609.99,55691.08088
1710806400,67610.0,68124.11,61555.0,61937.4,101005.32487
1710892800,61937.41,68100.0,60775.0,67840.51,90420.58592
1710979200,67840.51,68240.47,64529.01,65501.27,53357.48002
1711065600,65501.28,66649.62,62260.0,63796.64,51482.37821
1711152000,63796.64,65999.0,63000.0,63990.01,26410.11409
1711238400,63990.02,67628.69,63772.29,67209.99,31395.78015
1711324800,67210.0,71150.0,66385.06,69880.01,53431.14486
1711411200,69880.0,71561.1,69280.0,69988.0,38934.38417
1711497600,69987.99,71769.54,68359.18,69469.99,49119.35685
1711584000,69469.99,71552.06,68903.62,70780.6,35439.03239
1711670400,70780.6,70916.16,69009.0,69850.54,25445.08353
1711756800,69850.53,70321.1,69540.0,69582.18,13644.61142
1711843200,69582.17,71366.0,69562.99,71280.01,19396.34433
